1405,"417235973","Jerome","Morris","986 Elizabeth Ln","Monroe","LA","71207","318-578-4731","318-205-0061",1/2/1938 0:00:00
1406,"417235974","Jarman","Lott","993 Elizabeth Ln","Alexandria","LA","71301","318-706-6341","318-844-8077",7/15/1965 0:00:00
1407,"417235975","Nancy","Marra","994 Elizabeth Ln","Lake Charles","LA","70616","337-630-5393","337-723-6552",6/13/1960 0:00:00
1408,"417235976","Brenda","Adams","997 Elizabeth Ln","Shreveport","LA","71105","318-979-9759","318-324-1550",4/9/1952 0:00:00
1409,"417235977","Charles","Farmer","1001 Elizabeth Ln","Baton Rouge","LA","70803","225-212-0142","225-421-2765",3/7/1948 0:00:00
1410,"417235978","D","Lindsey","1004 Elizabeth Ln","New Orleans","LA","70116","504-579-4751","504-883-8559",3/7/1948 0:00:00
1411,"417235979","Brent","Pollan","1005 Elizabeth Ln","Lafayette","LA","70508","337-296-1194","337-595-4946",3/7/1949 0:00:00
1412,"417235980","Ruben","Gafford","4276 Emily Av","Monroe","LA","71207","318-886-8595","318-360-1996",1/2/1938 0:00:00
1413,"417235981","Betty","White","4284 Emily Av","Alexandria","LA","71301","318-320-1505","318-282-1026",11/26/1986 0:00:00
1414,"417235982","Wyatt","Gregory","4312 Emily Av","Lake Charles","LA","70616","337-220-0248","337-204-0046",10/25/1984 0:00:00
1415,"417235983","T","Roark","4318 Emily Av","Shreveport","LA","71105","318-977-9746","318-849-8135",2/5/1943 0:00:00
1416,"417235984","Frank","Holcomb","4319 Emily Av","Baton Rouge","LA","70803","225-421-2766","225-427-2843",5/11/1957 0:00:00
1417,"417235985","Jerry","Anderson","4324 Emily Av","New Orleans","LA","70116","504-214-0169","504-361-2017",8/18/1970 0:00:00
1418,"417235986","John","Buchanan","4325 Emily Av","Lafayette","LA","70508","337-381-2270","337-678-5989",2/5/1944 0:00:00
1419,"417235987","Charles","Taliaferro","4336 Emily Av","Monroe","LA","71207","318-694-6185","318-777-7232",5/10/1955 0:00:00
1420,"417235988","Linda","Max","4337 Emily Av","Alexandria","LA","71301","318-470-3383","318-417-2718",10/24/1982 0:00:00
1421,"417235989","Juanita","Jones","4343 Emily Av","Lake Charles","LA","70616","337-538-4228","337-388-2352",5/11/1955 0:00:00
1422,"417235990","Teresa","Baker","4349 Emily Av","Shreveport","LA","71105","318-918-9006","318-670-5890",2/5/1943 0:00:00
1423,"417235991","Ted","Cutshaw","4354 Emily Av","Baton Rouge","LA","70803","225-527-4100","225-309-1355",3/7/1948 0:00:00
1424,"417235992","Hollis","Walker","535 Estridge Dr","New Orleans","LA","70116","504-597-4979","504-970-9657",11/26/1987 0:00:00
1425,"417235993","M","Lovrien","539 Estridge Dr","Lafayette","LA","70508","337-975-9717","337-239-0478",3/6/1946 0:00:00
1426,"417235994","Teresa","Ashworth","547 Estridge Dr","Monroe","LA","71207","318-225-0310","318-324-1556",3/7/1948 0:00:00
1427,"417235995","Dana","Pannell","562 Estridge Dr","Alexandria","LA","71301","318-275-0933","318-709-6380",9/20/1975 0:00:00
1428,"417235996","John","McDaniel","570 Estridge Dr","Lake Charles","LA","70616","337-399-2495","337-763-7051",10/25/1984 0:00:00
1429,"417235997","Walter","McNease","574 Estridge Dr","Shreveport","LA","71105","318-570-4636","318-752-6924",7/17/1967 0:00:00
1430,"417235998","Joe","Mills","583 Estridge Dr","Baton Rouge","LA","70803","225-631-5405","225-340-1752",9/22/1978 0:00:00
1431,"417235999","Vernon","Kuehn","586 Estridge Dr","New Orleans","LA","70116","504-461-3269","504-988-9880",8/19/1972 0:00:00
1432,"417236000","J","Newby","594 Estridge Dr","Lafayette","LA","70508","337-268-0845","337-259-0736",8/19/1973 0:00:00
1433,"417236001","Berlyn","White Jr","595 Estridge Dr","Monroe","LA","71207","318-508-3857","318-719-6507",7/16/1966 0:00:00
1434,"417236002","Connie","Wilson","599 Estridge Dr","Alexandria","LA","71301","318-359-1990","318-827-7853",3/6/1946 0:00:00
1435,"417236003","Thelma","James","606 Estridge Cove","Lake Charles","LA","70616","337-992-9930","337-678-5992",4/9/1952 0:00:00
1436,"417236004","Thelma","James","606 Estridge Dr","Shreveport","LA","71105","318-296-1197","318-235-0439",5/12/1958 0:00:00
1437,"417236005","George","Kopf","610 Estridge Cove","Baton Rouge","LA","70803","225-819-7763","225-394-2434",2/4/1942 0:00:00
1438,"417236006","Helen","Kopf","610 Estridge Dr","New Orleans","LA","70116","504-254-0675","504-409-2617",1/1/1937 0:00:00
1439,"417236007","Greg","Mellard","611 Estridge Dr","Lafayette","LA","70508","337-667-5857","337-324-1545",4/9/1951 0:00:00
1440,"417236008","Rockett","Montgomery","614 Estridge Cove","Monroe","LA","71207","318-888-8626","318-292-1143",6/14/1962 0:00:00
1441,"417236009","Howard","Watts","615 Estridge Dr","Alexandria","LA","71301","318-785-7337","318-690-6145",10/24/1982 0:00:00
1442,"417236010","Lee","Martin","618 Estridge  #MEMP","Lake Charles","LA","70616","337-663-5808","337-477-3465",11/26/1986 0:00:00
1443,"417236011","Samuel","Foster","619 Estridge Dr","Shreveport","LA","71105","318-950-9403","318-483-3548",6/14/1962 0:00:00
1444,"417236012","Jack","Falcicchlio","622 Estridge Cove","Baton Rouge","LA","70803","225-243-0529","225-726-6598",1/1/1936 0:00:00
1445,"417236013","Eddie","Albonetti Jr","623 Estridge Dr","New Orleans","LA","70116","504-989-9887","504-276-0942",6/13/1961 0:00:00
1446,"417236014","Jo","Lewis","630 Estridge Dr","Lafayette","LA","70508","337-660-5766","337-225-0314",2/3/1940 0:00:00
1447,"417236015","L","Makin","630 Estridge Cove","Monroe","LA","71207","318-845-8089","318-236-0441",7/15/1965 0:00:00
1448,"417236016","Charles","Hunt","631 Estridge Dr","Alexandria","LA","71301","318-921-9035","318-425-2818",5/10/1955 0:00:00
1449,"417236017","Ramona","Jordan","759 Estridge Dr","Lake Charles","LA","70616","337-284-1052","337-564-4554",5/12/1957 0:00:00
1450,"417236018","Mary","Winn","760 Estridge Dr","Shreveport","LA","71105","318-685-6077","318-416-2706",4/9/1951 0:00:00
1451,"417236019","Anthony","Cox","765 Estridge Dr","Baton Rouge","LA","70803","225-403-2543","225-822-7794",2/3/1940 0:00:00
1452,"417236020","William","Rasbach","773 Estridge Dr","New Orleans","LA","70116","504-801-7528","504-224-0291",5/13/1959 0:00:00
1453,"417236021","Herbert","Acred","779 Estridge Dr","Lafayette","LA","70508","337-365-2067","337-433-2922",4/9/1951 0:00:00
1454,"417236022","Faye","Matthews","783 Estridge Dr","Monroe","LA","71207","318-935-9216","318-745-6827",7/17/1968 0:00:00
1455,"417236023","Anne","Spell","786 Estridge Dr","Alexandria","LA","71301","318-752-6917","318-543-4294",4/9/1952 0:00:00
1456,"417236024","Rhea","Moore","789 Estridge Dr","Lake Charles","LA","70616","337-290-1128","337-358-1980",6/15/1964 0:00:00
1457,"417236025","David","Bennett","795 Estridge Dr","Shreveport","LA","71105","318-706-6344","318-572-4655",11/26/1987 0:00:00
1458,"417236026","Michael","Johnson","807 Estridge Dr","Baton Rouge","LA","70803","225-209-0111","225-862-8302",5/11/1957 0:00:00
1459,"417236027","Donna","McDaniel","810 Estridge Dr","New Orleans","LA","70116","504-769-7129","504-227-0329",9/20/1975 0:00:00
1460,"417236028","Henry","Nolen Jr","815 Estridge Dr","Lafayette","LA","70508","337-553-4421","337-878-8503",10/23/1980 0:00:00
1461,"417236029","F","Lawrence","826 Estridge Dr","Monroe","LA","71207","318-632-5408","318-336-1697",10/23/1980 0:00:00
1462,"417236030","E","Crume","829 Estridge Dr","Alexandria","LA","71301","318-431-2898","318-958-9499",7/16/1966 0:00:00
1463,"417236031","Norris","Roberson","835 Estridge Dr","Lake Charles","LA","70616","337-609-5124","337-569-4623",8/20/1974 0:00:00
1464,"417236032","William","Weiss","840 Estridge Dr","Shreveport","LA","71105","318-578-4734","318-281-1014",5/13/1959 0:00:00
1465,"417236033","Tony","Underhill","841 Estridge Dr","Baton Rouge","LA","70803","225-319-1483","225-892-8677",7/16/1965 0:00:00
1466,"417236034","Rufus","Anderson","848 Estridge Dr","New Orleans","LA","70116","504-228-0350","504-536-4210",7/15/1965 0:00:00
1467,"417236035","John","Thomason Jr","854 Estridge Dr","Lafayette","LA","70508","337-578-4739","337-638-5487",6/14/1962 0:00:00
1468,"417236036","F","Collins","855 Estridge Dr","Monroe","LA","71207","318-959-9513","318-453-3170",9/21/1975 0:00:00
1469,"417236037","Alice","Lipsey","859 Estridge Dr","Alexandria","LA","71301","318-226-0316","318-524-4052",7/17/1967 0:00:00
1470,"417236038","John","Budlong","863 Estridge Dr","Lake Charles","LA","70616","337-882-8549","337-814-7697",9/20/1975 0:00:00
1471,"417236039","Betty","Adams","3575 Fairmont Av","Shreveport","LA","71105","318-599-5001","318-233-0410",3/8/1949 0:00:00
1472,"417236040","Joyce","Brooks","3578 Fairmont Av","Baton Rouge","LA","70803","225-957-9491","225-950-9397",7/17/1968 0:00:00
1473,"417236041","James","Jones","3581 Fairmont Av","New Orleans","LA","70116","504-711-6410","504-555-4444",10/24/1983 0:00:00
1474,"417236042","John","Kernodle","3587 Fairmont Av","Lafayette","LA","70508","337-803-7557","337-686-6090",10/24/1982 0:00:00
1475,"417236043","Alice","Howard","3593 Fairmont Av","Monroe","LA","71207","318-682-6043","318-724-6571",11/27/1989 0:00:00
1476,"417236044","Waddell","McBride","3599 Fairmont Av","Alexandria","LA","71301","318-872-8418","318-909-8885",5/12/1959 0:00:00
1477,"417236045","Kyle","Ryan","3634 Fairmont Av","Lake Charles","LA","70616","337-966-9600","337-387-2343",8/18/1971 0:00:00
1478,"417236046","Wiley","Smith","3640 Fairmont Av","Shreveport","LA","71105","318-485-3572","318-580-4755",3/6/1946 0:00:00
1479,"417236047","S","White","3644 Fairmont Av","Baton Rouge","LA","70803","225-606-5090","225-895-8715",6/13/1961 0:00:00
1480,"417236048","Maggie","Harris","3647 Fairmont Av","New Orleans","LA","70116","504-515-3951","504-214-0165",2/4/1941 0:00:00
1481,"417236049","Paul","Gonzales","3650 Fairmont Av","Lafayette","LA","70508","337-377-2219","337-289-1115",8/19/1972 0:00:00
1482,"417236050","John","Jeter","3651 Fairmont Av","Monroe","LA","71207","318-352-1896","318-484-3563",4/10/1954 0:00:00
1483,"417236051","Jeff","Danley","3654 Fairmont Av","Alexandria","LA","71301","318-316-1443","318-400-2497",6/14/1961 0:00:00
1484,"417236052","H","Greene","3663 Fairmont Av","Lake Charles","LA","70616","337-883-8556","337-537-4219",4/8/1951 0:00:00
1485,"417236053","David","Tutor","3664 Fairmont Av","Shreveport","LA","71105","318-429-2862","318-516-3955",8/19/1973 0:00:00
1486,"417236054","John","Vance","3668 Fairmont Av","Baton Rouge","LA","70803","225-658-5738","225-965-9590",3/7/1947 0:00:00
1487,"417236055","Robert","Raiford","3669 Fairmont Av","New Orleans","LA","70116","504-900-8775","504-823-7812",5/11/1957 0:00:00
1488,"417236056","B","Servantes","3680 Fairmont Av","Lafayette","LA","70508","337-570-4638","337-972-9678",11/26/1987 0:00:00
1489,"417236057","Jerry","Thomas","3681 Fairmont Av","Monroe","LA","71207","318-605-5070","318-484-3560",10/24/1983 0:00:00
1490,"417236058","Willie","Brown","3684 Fairmont Av","Alexandria","LA","71301","318-902-8802","318-520-4012",9/21/1977 0:00:00
1491,"417236059","Roy","Hamlin","3685 Fairmont Av","Lake Charles","LA","70616","337-587-4851","337-661-5781",6/13/1961 0:00:00
1492,"417236060","Tony","Hill","3691 Fairmont Av","Shreveport","LA","71105","318-811-7652","318-530-4129",9/20/1975 0:00:00
1493,"417236061","Micheal","Young","3696 Fairmont Av","Baton Rouge","LA","70803","225-483-3543","225-383-2289",4/9/1951 0:00:00
1494,"417236062","Laverne","Turner","3697 Fairmont Av","New Orleans","LA","70116","504-315-1437","504-443-3039",6/13/1961 0:00:00
1495,"417236063","Jeffrey","Strauser","3702 Fairmont Av","Lafayette","LA","70508","337-457-3218","337-953-9443",8/19/1972 0:00:00
1496,"417236064","Coley","Parker","3712 Fairmont Av","Monroe","LA","71207","318-554-4439","318-730-6643",4/8/1951 0:00:00
1497,"417236065","Marguer","Tate","3715 Fairmont Av","Alexandria","LA","71301","318-255-0684","318-905-8840",3/6/1946 0:00:00
1498,"417236066","Kayron","Burnett","3721 Fairmont Av","Lake Charles","LA","70616","337-573-4670","337-403-2535",1/2/1937 0:00:00
1499,"417236067","William","Singleton","3724 Fairmont Av","Shreveport","LA","71105","318-921-9043","318-832-7919",6/13/1960 0:00:00
1500,"417236068","Greg","Duke","3727 Fairmont Av","Baton Rouge","LA","70803","225-961-9537","225-737-6729",11/25/1985 0:00:00
1501,"417236069","Cindy","Matthews","3730 Fairmont Av","New Orleans","LA","70116","504-282-1027","504-585-4825",7/16/1967 0:00:00
1502,"417236070","Charles","McDaniel","3734 Fairmont Av","Lafayette","LA","70508","337-884-8574","337-780-7269",9/22/1979 0:00:00
1503,"417236071","Joel","Sutton","3741 Fairmont Av","Monroe","LA","71207","318-896-8719","318-899-8764",9/21/1977 0:00:00
1504,"417236072","Bonnie","Clark","3755 Fairmont Av","Alexandria","LA","71301","318-400-2501","318-747-6854",8/19/1972 0:00:00
1505,"417236073","Jeff","Estes","3761 Fairmont Av","Lake Charles","LA","70616","337-286-1077","337-384-2296",1/1/1936 0:00:00
1506,"417236074","Aladean","Dehmandi","3763 Fairmont Av","Shreveport","LA","71105","318-444-3049","318-870-8394",6/13/1961 0:00:00
1507,"417236075","Amy","Goldsby","3765 Fairmont Av","Baton Rouge","LA","70803","225-290-1118","225-666-5844",7/16/1966 0:00:00
1508,"417236076","Nina","McMinn","3777 Fairmont Av","New Orleans","LA","70116","504-560-4508","504-745-6829",5/12/1959 0:00:00
1509,"417236077","G","Dacus","3781 Fairmont Av","Lafayette","LA","70508","337-453-3174","337-221-0257",7/17/1968 0:00:00
1510,"417236078","Steve","Bond","3787 Fairmont Av","Monroe","LA","71207","318-878-8497","318-631-5407",10/24/1983 0:00:00
1511,"417236079","Myrtle","McCormick","3791 Fairmont Av","Alexandria","LA","71301","318-322-1526","318-969-9635",10/24/1983 0:00:00
1512,"417236080","Elverta","Harris","3443 Fairoaks Av","Lake Charles","LA","70616","337-421-2772","337-990-9898",9/20/1975 0:00:00
1513,"417236081","John","Peckham","3447 Fairoaks Av","Shreveport","LA","71105","318-601-5018","318-965-9585",11/26/1986 0:00:00
1514,"417236082","Delorie","Williams","3450 Fairoaks Av","Baton Rouge","LA","70803","225-454-3178","225-214-0165",7/17/1968 0:00:00
1515,"417236083","Della","Williams","3452 Fairoaks Av","New Orleans","LA","70116","504-376-2203","504-790-7389",2/4/1942 0:00:00
1516,"417236084","James","Stafford","3453 Fairoaks Av","Lafayette","LA","70508","337-481-3513","337-849-8132",6/13/1960 0:00:00
1517,"417236085","P","Johnson","3457 Fairoaks Av","Monroe","LA","71207","318-316-1455","318-759-7003",1/3/1939 0:00:00
1518,"417236086","Edward","Crume","3461 Fairoaks Av","Alexandria","LA","71301","318-724-6566","318-233-0405",5/12/1958 0:00:00
1519,"417236087","Raymond","Hudgens","3462 Fairoaks Av","Lake Charles","LA","70616","337-350-1873","337-763-7056",9/21/1976 0:00:00
1520,"417236088","H","McKenzie","3466 Fairoaks Av","Shreveport","LA","71105","318-658-5742","318-925-9084",4/9/1952 0:00:00
1521,"417236089","Albert","Ruiz","3467 Fairoaks Av","Baton Rouge","LA","70803","225-326-1572","225-710-6396",2/5/1943 0:00:00
1522,"417236090","June","Hauser","3469 Fairoaks Av","New Orleans","LA","70116","504-209-0102","504-663-5806",6/15/1964 0:00:00
1523,"417236091","Shardae","Harris","3471 Fairoaks Av","Lafayette","LA","70508","337-555-4443","337-966-9607",10/24/1982 0:00:00
1524,"417236092","Terri","Walls","3472 Fairoaks Av","Monroe","LA","71207","318-321-1511","318-204-0041",10/23/1980 0:00:00
1525,"417236093","Paul","Howell","3670 Fairoaks Av","Alexandria","LA","71301","318-495-3698","318-353-1917",3/7/1948 0:00:00
1526,"417236094","Bonnie","Womack","3688 Fairoaks Av","Lake Charles","LA","70616","337-786-7346","337-701-6279",6/15/1964 0:00:00
1527,"417236095","C","Colston","3694 Fairoaks Av","Shreveport","LA","71105","318-675-5949","318-767-7109",4/9/1951 0:00:00
1528,"417236096","Tracy","Gullett","3702 Fairoaks Av","Baton Rouge","LA","70803","225-597-4974","225-313-1406",5/11/1956 0:00:00
1529,"417236097","Haywood","Mull","3703 Fairoaks Av","New Orleans","LA","70116","504-546-4339","504-730-6645",2/5/1944 0:00:00
1530,"417236098","Charlie","Caples","3705 Fairoaks Av","Lafayette","LA","70508","337-328-1604","337-992-9925",8/20/1973 0:00:00
1531,"417236099","Lee","Webber","3710 Fairoaks Av","Monroe","LA","71207","318-817-7734","318-204-0046",3/6/1947 0:00:00
1532,"417236100","Larry","Walker","3718 Fairoaks Av","Alexandria","LA","71301","318-594-4931","318-982-9806",7/17/1968 0:00:00
1533,"417236101","John","Dennis","3719 Fairoaks Av","Lake Charles","LA","70616","337-561-4526","337-745-6833",9/21/1976 0:00:00
1534,"417236102","Ronny","Wilcox","3722 Fairoaks Av","Shreveport","LA","71105","318-643-5551","318-359-1986",7/16/1965 0:00:00
1535,"417236103","Mary","Winbigler","3727 Fairoaks Av","Baton Rouge","LA","70803","225-434-2924","225-626-5338",6/15/1964 0:00:00
1536,"417236104","Michael","Plunk","3728 Fairoaks Av","New Orleans","LA","70116","504-491-3643","504-507-3844",10/24/1983 0:00:00
1537,"417236105","Janice","Dukes","3733 Fairoaks Av","Lafayette","LA","70508","337-454-3174","337-583-4796",7/16/1967 0:00:00
1538,"417236106","Marcus","Hopkins","3734 Fairoaks Av #2","Monroe","LA","71207","318-913-8940","318-650-5640",9/22/1979 0:00:00
1539,"417236107","Addie","Uptain","3751 Fairoaks Av","Alexandria","LA","71301","318-797-7480","318-354-1923",3/8/1949 0:00:00
1540,"417236108","Roy","Murrell","3752 Fairoaks Av","Lake Charles","LA","70616","337-983-9811","337-644-5558",3/7/1947 0:00:00
1541,"417236109","William","Chancellor","3757 Fairoaks Av","Shreveport","LA","71105","318-569-4620","318-499-3746",8/18/1971 0:00:00
1542,"417236110","Thelma","Edgar","3762 Fairoaks Av","Baton Rouge","LA","70803","225-541-4268","225-279-0983",11/26/1987 0:00:00
1543,"417236111","Walter","Hyatt","3763 Fairoaks Av","New Orleans","LA","70116","504-317-1465","504-952-9422",4/10/1954 0:00:00
1544,"417236112","James","Lovett","3768 Fairoaks Av","Lafayette","LA","70508","337-724-6571","337-850-8151",11/27/1989 0:00:00
1545,"417236113","Thomas","Gregory","3772 Fairoaks Av","Monroe","LA","71207","318-781-7277","318-549-4375",10/24/1983 0:00:00
1546,"417236114","Willie","Harden","3781 Fairoaks Av","Alexandria","LA","71301","318-366-2079","318-669-5880",9/20/1975 0:00:00
1547,"417236115","Norman","Ballard","3782 Fairoaks Av","Lake Charles","LA","70616","337-411-2635","337-563-4541",9/22/1979 0:00:00
1548,"417236116","Eugenia","Kaiser","3788 Fairoaks Av","Shreveport","LA","71105","318-230-0366","318-370-2124",8/19/1973 0:00:00
1549,"417236117","Willis","Young","3324 Farmville Rd","Baton Rouge","LA","70803","225-936-9232","225-651-5648",4/10/1954 0:00:00
1550,"417236118","Barbara","Sullivan","3329 Farmville Rd","New Orleans","LA","70116","504-974-9703","504-305-1312",3/7/1947 0:00:00
1551,"417236119","Glenn","Sowell","3330 Farmville Rd","Lafayette","LA","70508","337-438-2985","337-969-9638",3/6/1946 0:00:00
1552,"417236120","Randy","Lindley","3333 Farmville Rd","Monroe","LA","71207","318-529-4115","318-873-8435",9/22/1978 0:00:00
1553,"417236121","Ham","Sowell","3334 Farmville Rd","Alexandria","LA","71301","318-423-2797","318-637-5476",4/9/1951 0:00:00
1554,"417236122","Vicki","Lemm","3338 Farmville Rd","Lake Charles","LA","70616","337-464-3301","337-905-8832",2/4/1942 0:00:00
1555,"417236123","Ano","Hickman","3344 Farmville Rd","Shreveport","LA","71105","318-836-7966","318-227-0333",9/21/1977 0:00:00
1556,"417236124","John","Money","3347 Farmville Rd","Baton Rouge","LA","70803","225-274-0926","225-919-9016",1/2/1937 0:00:00
1557,"417236125","Thomas","Boyd","3353 Farmville Rd","New Orleans","LA","70116","504-530-4132","504-811-7659",11/26/1987 0:00:00
1558,"417236126","Addie","McGee","3356 Farmville Rd","Lafayette","LA","70508","337-775-7208","337-896-8724",11/26/1987 0:00:00
1559,"417236127","James","Gregory","3359 Farmville Rd","Monroe","LA","71207","318-902-8800","318-594-4938",5/12/1958 0:00:00
1560,"417236128","Lisa","Lumpkin","3363 Farmville Rd","Alexandria","LA","71301","318-498-3728","318-680-6015",6/14/1962 0:00:00
1561,"417236129","Harvey","Brigman Jr","3370 Farmville Rd","Lake Charles","LA","70616","337-766-7098","337-303-1286",2/5/1944 0:00:00
1562,"417236130","R","Sanders","3373 Farmville Rd","Shreveport","LA","71105","318-690-6142","318-554-4439",2/5/1944 0:00:00
1563,"417236131","Joseph","Spinks","3374 Farmville Rd","Baton Rouge","LA","70803","225-214-0169","225-215-0185",3/8/1949 0:00:00
1564,"417236132","Marilyn","Taylor","3378 Farmville Rd","New Orleans","LA","70116","504-326-1570","504-227-0329",10/25/1984 0:00:00
1565,"417236133","A","Sparks","3379 Farmville Rd","Lafayette","LA","70508","337-261-0763","337-628-5362",8/19/1971 0:00:00
1566,"417236134","Ottis","Lyon","3388 Farmville Rd","Monroe","LA","71207","318-726-6592","318-984-9827",3/8/1949 0:00:00
1567,"417236135","Nell","Ellison","3392 Farmville Rd","Alexandria","LA","71301","318-858-8244","318-445-3065",11/27/1989 0:00:00
1568,"417236136","Edmund","Jackson","3398 Farmville Rd","Lake Charles","LA","70616","337-955-9465","337-806-7599",5/11/1955 0:00:00
1569,"417236137","Earl","Presley","3399 Farmville Rd","Shreveport","LA","71105","318-221-0254","318-585-4825",1/3/1939 0:00:00
1570,"417236138","Carrie","Lurry","3427 Farmville Rd","Baton Rouge","LA","70803","225-883-8558","225-483-3545",3/7/1948 0:00:00
1571,"417236139","Maria","Mitchell","3428 Farmville Rd","New Orleans","LA","70116","504-227-0339","504-466-3336",10/24/1982 0:00:00
1572,"417236140","Shelby","Rhea","3432 Farmville Rd","Lafayette","LA","70508","337-401-2512","337-309-1363",4/8/1950 0:00:00
1573,"417236141","Ralph","Kilpatrick","3435 Farmville Rd","Monroe","LA","71207","318-925-9083","318-876-8480",2/5/1944 0:00:00
1574,"417236142","C","Blanton","3436 Farmville Rd","Alexandria","LA","71301","318-365-2059","318-320-1499",6/15/1963 0:00:00
1575,"417236143","Ralph","Kilpatrick","3437 Farmville Rd","Lake Charles","LA","70616","337-290-1122","337-626-5339",8/19/1971 0:00:00
1576,"417236144","Randy","Phillips","3440 Farmville Rd","Shreveport","LA","71105","318-783-7301","318-632-5414",3/6/1945 0:00:00
1577,"417236145","Maurine","Hayslip","3450 Farmville Rd","Baton Rouge","LA","70803","225-889-8635","225-709-6382",3/6/1945 0:00:00
1578,"417236146","Stanley","Jacobs","3451 Farmville Rd","New Orleans","LA","70116","504-828-7869","504-317-1457",10/24/1983 0:00:00
1579,"417236147","Kay","Haner","3453 Farmville Rd","Lafayette","LA","70508","337-538-4232","337-652-5664",11/26/1986 0:00:00
1580,"417236148","Linda","Baker","3455 Farmville Rd","Monroe","LA","71207","318-330-1619","318-682-6034",6/15/1963 0:00:00
1581,"417236149","Joan","Gair","3457 Farmville Rd","Alexandria","LA","71301","318-576-4712","318-339-1738",9/20/1975 0:00:00
1582,"417236150","Lorrie","Smith","3460 Farmville Rd","Lake Charles","LA","70616","337-646-5583","337-598-4986",7/17/1968 0:00:00
1583,"417236151","Judy","Marbry","3461 Farmville Rd","Shreveport","LA","71105","318-658-5739","318-659-5755",1/2/1937 0:00:00
1584,"417236152","Dewitt","Daniels","3463 Farmville Rd","Baton Rouge","LA","70803","225-570-4633","225-626-5334",11/26/1987 0:00:00
1585,"417236153","Dorothy","Austin","3464 Farmville Rd","New Orleans","LA","70116","504-887-8617","504-223-0288",6/14/1962 0:00:00
1586,"417236154","John","Lynch","3474 Farmville Rd","Lafayette","LA","70508","337-489-3620","337-329-1608",5/12/1959 0:00:00
1587,"417236155","W","Eckles","3475 Farmville Rd","Monroe","LA","71207","318-371-2134","318-546-4330",4/9/1952 0:00:00
1588,"417236156","Andre","Jones","3478 Farmville Rd","Alexandria","LA","71301","318-298-1225","318-838-7999",7/17/1968 0:00:00
1589,"417236157","Lois","Wiginton","3489 Farmville Rd","Lake Charles","LA","70616","337-805-7582","337-332-1653",9/22/1978 0:00:00
1590,"417236158","Walter","Carmon","3498 Farmville Rd","Shreveport","LA","71105","318-360-1999","318-704-6319",6/14/1961 0:00:00
1591,"417236159","Jimmy","Collins","3502 Farmville Rd","Baton Rouge","LA","70803","225-959-9508","225-693-6183",11/26/1986 0:00:00
1592,"417236160","John","Lyons","3528 Farmville Rd","New Orleans","LA","70116","504-676-5963","504-684-6070",8/18/1970 0:00:00
1593,"417236161","Elaine","Smith","3531 Farmville Rd","Lafayette","LA","70508","337-212-0141","337-256-0703",5/11/1955 0:00:00
1594,"417236162","K","Bellows","3532 Farmville Rd","Monroe","LA","71207","318-500-3752","318-671-5906",9/21/1976 0:00:00
1595,"417236163","Ronald","Bulen","3305 Faxon Av","Alexandria","LA","71301","318-417-2713","318-541-4273",1/2/1937 0:00:00
1596,"417236164","Jeff","Edwards","3309 Faxon Av","Lake Charles","LA","70616","337-876-8475","337-942-9305",6/14/1961 0:00:00
1597,"417236165","William","Fiveash","3312 Faxon Av","Shreveport","LA","71105","318-527-4099","318-264-0798",8/19/1973 0:00:00
1598,"417236166","P","Wilson","3317 Faxon Av","Baton Rouge","LA","70803","225-989-9893","225-925-9093",5/12/1959 0:00:00
1599,"417236167","Brett","Frans","3322 Faxon Av","New Orleans","LA","70116","504-664-5809","504-423-2790",4/9/1952 0:00:00
1600,"417236168","Herman","Rhodes Jr","3323 Faxon Av","Lafayette","LA","70508","337-255-0686","337-563-4545",7/17/1969 0:00:00
1601,"417236169","Reginal","Gray","3327 Faxon Av","Monroe","LA","71207","318-506-3833","318-425-2815",9/21/1976 0:00:00
1602,"417236170","Billy","Burgess Jr","3334 Faxon Av","Alexandria","LA","71301","318-453-3167","318-754-6940",5/12/1958 0:00:00
1603,"417236171","Roy","Brewer","3340 Faxon Av","Lake Charles","LA","70616","337-209-0112","337-782-7296",7/17/1968 0:00:00
1604,"417236172","Madelyn","Cook","3348 Faxon Av","Shreveport","LA","71105","318-254-0674","318-368-2104",2/3/1940 0:00:00
1605,"417236173","Shirley","Williams","3354 Faxon Av","Baton Rouge","LA","70803","225-947-9364","225-836-7973",4/10/1954 0:00:00
1606,"417236174","Cheryll","Summerville","3409 Faxon Av","New Orleans","LA","70116","504-238-0473","504-860-8276",11/26/1985 0:00:00
1607,"417236175","Craig","Lee","3411 Faxon Av","Lafayette","LA","70508","337-601-5030","337-994-9953",7/17/1968 0:00:00
1608,"417236176","Jim","Hodge","3415 Faxon Av","Monroe","LA","71207","318-259-0738","318-518-3978",9/21/1977 0:00:00
1609,"417236177","M","Austin","3420 Faxon Av","Alexandria","LA","71301","318-374-2179","318-479-3494",6/13/1960 0:00:00
1610,"417236178","Mike","Gardner","3426 Faxon Av","Lake Charles","LA","70616","337-253-0665","337-592-4917",7/16/1966 0:00:00
1611,"417236179","O","Carter","3427 Faxon Av","Shreveport","LA","71105","318-383-2289","318-411-2635",10/23/1981 0:00:00
1612,"417236180","Perry","Dobyns","3438 Faxon Av","Baton Rouge","LA","70803","225-700-6260","225-695-6203",1/2/1938 0:00:00
